ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Base,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName,BASName
31-614-CAS-40870499,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,81,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1cnn(-c2cccc(Br)n2)c1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cc(F)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 100-63-0 + 587-04-2 | PRO: 1003763-27-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""100-63-0"", ""587-04-2""]","[""1003763-27-6""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870504,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,81,Cc1ccn(-c2cccc(Br)n2)n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2ccc(C)n2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 624-38-4 + 870-46-2 | PRO: 1197055-00-7 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""624-38-4"", ""870-46-2""]","[""1197055-00-7""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870505,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,80,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cc1cn(-c2cccc(Br)n2)cn1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2cnc(C)c2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 637-87-6 + 870-46-2 | PRO: 928167-47-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""637-87-6"", ""870-46-2""]","[""928167-47-9""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870512,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,73,Cc1cc(C)n(-c2cccc(Br)n2)n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-n2nc(C)cc2C)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 766-96-1 + 3422-01-3 | PRO: 1863948-19-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""766-96-1"", ""3422-01-3""]","[""1863948-19-9""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870522,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,82,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1ccnc(-c2cccc(Br)n2)c1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cc(F)ccn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 1214377-42-0 + 1547036-10-1 | PRO: 3038179-06-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""1214377-42-0"", ""1547036-10-1""]","[""3038179-06-2""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870525,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,92,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cc1cnc(-c2cccc(Br)n2)nc1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2ncc(C)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 2398-37-0 + 16502-01-5 | PRO: 3053056-08-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""2398-37-0"", ""16502-01-5""]","[""3053056-08-6""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870533,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,89,C=CCn1[nH]c2nc(SC)ncc2c1=O . FC(F)n1cc(-c2cccc(Br)n2)cn1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cnn(C(F)F)c2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 492-98-8 + 591-50-4 | PRO: 949898-21-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""492-98-8"", ""591-50-4""]","[""949898-21-9""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870536,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,90,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1ccc(-c2cccc(Br)n2)nc1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2ccc(F)cn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 126-81-8 + 10278-30-5 | PRO: 2999684-19-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""126-81-8"", ""10278-30-5""]","[""2999684-19-2""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870538,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,95,C=CCn1[nH]c2nc(SC)ncc2c1=O . Cn1cc(-c2cccc(Br)n2)cn1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cnn(C)c2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 120-72-9 + 31462-54-1 | PRO: 221044-05-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""120-72-9"", ""31462-54-1""]","[""221044-05-9""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870571,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,89,Brc1cccc(-c2cnccn2)n1 . CSc1ncc2c(=O)n(C(C)C)[nH]c2n1,CSc1ncc2c(=O)n(C(C)C)n(-c3cccc(-c4cnccn4)n3)c2n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 98-01-1 + 15310-01-7 | PRO: 62820-49-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""98-01-1"", ""15310-01-7""]","[""62820-49-9""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870582,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,21.0,88,Brc1cccc(-c2cnccn2)n1 . CSc1ncc2c(=O)n(CC3CC3)[nH]c2n1,CSc1ncc2c(=O)n(CC3CC3)n(-c3cccc(-c4cnccn4)n3)c2n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 103-01-5 + 1947320-59-3 | PRO: 2484838-30-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""103-01-5"", ""1947320-59-3""]","[""2484838-30-2""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40870588,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""1"", ""4-Dioxane""]",95.0,16.0,89,Brc1cccc(-c2cnccn2)n1 . C=CCCn1[nH]c2nc(SC)ncc2c1=O,C=CCCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2cnccn2)n1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/Potassium carbonate/1+4-Dioxane,be61f06c,be61f06c,RCT: 109-77-3 + 10278-28-1 | PRO: 1638846-56-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""109-77-3"", ""10278-28-1""]","[""1638846-56-6""]","[""584-08-7""]","[""7681-65-4"", ""87583-89-9""]","[""123-91-1""]","[""Potassium carbonate""]"
31-614-CAS-40887385,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",110.0,25.083,75,c1nnc[nH]1 . Cc1ccc(I)cc1,Cc1ccc(-n2cncn2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 461-96-1 + 1011711-52-6 | PRO: 3048634-20-1 | RGT: 865-47-4 | CAT: 95-14-7 + 7681-65-4 | SOL: 67-68-5,"[""461-96-1"", ""1011711-52-6""]","[""3048634-20-1""]","[""865-47-4""]","[""95-14-7"", ""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-40887387,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",110.0,25.083,80,c1nnc[nH]1 . Ic1ccccc1,c1ccc(-n2cncn2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 288-13-1 + 328-70-1 | PRO: 1326271-88-8 | RGT: 865-47-4 | CAT: 95-14-7 + 7681-65-4 | SOL: 67-68-5,"[""288-13-1"", ""328-70-1""]","[""1326271-88-8""]","[""865-47-4""]","[""95-14-7"", ""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-40887394,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",110.0,25.083,76,c1nnc[nH]1 . Ic1ccc2ccccc2c1,c1ccc2cc(-n3cncn3)ccc2c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 36590-52-0 + 312534-71-7 | PRO: 3061589-11-2 | RGT: 865-47-4 | CAT: 95-14-7 + 7681-65-4 | SOL: 67-68-5,"[""36590-52-0"", ""312534-71-7""]","[""3061589-11-2""]","[""865-47-4""]","[""95-14-7"", ""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-40887396,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",110.0,25.083,85,c1nnc[nH]1 . COc1ccc(I)cc1,COc1ccc(-n2cncn2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 91-21-4 + 625-95-6 | PRO: 1057280-25-7 | RGT: 865-47-4 | CAT: 95-14-7 + 7681-65-4 | SOL: 67-68-5,"[""91-21-4"", ""625-95-6""]","[""1057280-25-7""]","[""865-47-4""]","[""95-14-7"", ""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-40887397,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",110.0,28.083,75,c1nnc[nH]1 . Ic1ccncc1,c1cc(-n2cncn2)ccn1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 15310-01-7 | PRO: 32000-62-7 | RGT: 865-47-4 | CAT: 95-14-7 + 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""15310-01-7""]","[""32000-62-7""]","[""865-47-4""]","[""95-14-7"", ""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-40921728,Ullmann,"[""Copper oxide (Cu2O)""]","[""Cu""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",100.0,24.0,73,c1cn[nH]c1 . CC(=O)c1ccc(I)cc1,CC(=O)c1ccc(-n2cccn2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Cesium carbonate/Dimethylformamide,21a760ad,21a760ad,RCT: 288-13-1 + 696-62-8 | PRO: 35715-67-4 | RGT: 534-17-8 | CAT: 1317-39-1 | SOL: 68-12-2,"[""288-13-1"", ""696-62-8""]","[""35715-67-4""]","[""534-17-8""]","[""1317-39-1""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-40948405,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""L-Hydroxyproline""]","[""Tripotassium phosphate""]","[""UNK""]",[],"[""Dimethyl sulfoxide""]",60.0,48.0,71,C[C@@H]1CNC[C@H](C)N1C . Nc1ccc(I)nn1,C[C@@H]1CN(c2ccc(N)nn2)C[C@H](C)N1C,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/L-Hydroxyproline/Tripotassium phosphate/Dimethyl sulfoxide,59f088f7,59f088f7,RCT: 3058-39-7 + 5382-16-1 + 124-63-0 | PRO: 303977-17-5 | RGT: 7778-53-2 | CAT: 51-35-4 + 7681-65-4 | SOL: 67-68-5,"[""3058-39-7"", ""5382-16-1"", ""124-63-0""]","[""303977-17-5""]","[""7778-53-2""]","[""51-35-4"", ""7681-65-4""]","[""67-68-5""]",[]
31-614-CAS-40981145,Ullmann,"[""Copper oxide (Cu2O)""]","[""Cu""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethyl sulfoxide""]",120.0,32.0,74,c1cc[nH]c1 . CN(C)C(=O)c1sc2ccccc2c1I,CN(C)C(=O)c1sc2ccccc2c1-n1cccc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Cesium carbonate/Dimethyl sulfoxide,1cc8314d,1cc8314d,RCT: 97329-43-6 + 132995-76-7 | PRO: 3047760-76-6 | RGT: 534-17-8 | CAT: 1317-39-1 | SOL: 67-68-5,"[""97329-43-6"", ""132995-76-7""]","[""3047760-76-6""]","[""534-17-8""]","[""1317-39-1""]","[""67-68-5""]","[""Cesium carbonate""]"
31-614-CAS-41061404,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""Dimethylformamide""]",25.0,0.667,87,O=Cc1c[nH]c2ccccc12 . Clc1cc(Cl)ncn1,O=Cc1cn(-c2cc(Cl)ncn2)c2ccccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium carbonate/Dimethylformamide,efcb744b,efcb744b,RCT: 104-92-7 + 111-92-2 | PRO: 82749-62-0 | RGT: 584-08-7 | CAT: 7681-65-4 | SOL: 68-12-2,"[""104-92-7"", ""111-92-2""]","[""82749-62-0""]","[""584-08-7""]","[""7681-65-4""]","[""68-12-2""]","[""Potassium carbonate""]"
31-614-CAS-41061406,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""Dimethylformamide""]",25.0,1.167,89,O=Cc1c[nH]c2ccccc12 . Clc1ccc2c(Cl)ccnc2c1,O=Cc1cn(-c2ccnc3cc(Cl)ccc23)c2ccccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium carbonate/Dimethylformamide,efcb744b,efcb744b,RCT: 620-71-3 + 645-00-1 | PRO: 3028463-37-5 | RGT: 584-08-7 | CAT: 7681-65-4 | SOL: 68-12-2,"[""620-71-3"", ""645-00-1""]","[""3028463-37-5""]","[""584-08-7""]","[""7681-65-4""]","[""68-12-2""]","[""Potassium carbonate""]"
31-614-CAS-41090748,Ullmann,"[""Copper sulfate""]","[""Cu""]","[""1"", ""10-Phenanthroline""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""Toluene""]",80.0,72.0,73,C#Cc1ccc(Br)cc1 . CC(C)(C)OC(=O)Nc1ccccc1,CC(C)(C)OC(=O)N(C#Cc1ccc(Br)cc1)c1ccccc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/1+10-Phenanthroline/Potassium carbonate/Toluene,67b66d39,67b66d39,RCT: 591-50-4 + 3189-13-7 | PRO: 487058-34-4 | RGT: 584-08-7 | CAT: 66-71-7 + 7758-98-7 | SOL: 108-88-3,"[""591-50-4"", ""3189-13-7""]","[""487058-34-4""]","[""584-08-7""]","[""66-71-7"", ""7758-98-7""]","[""108-88-3""]","[""Potassium carbonate""]"
31-614-CAS-41090751,Ullmann,"[""Copper sulfate""]","[""Cu""]","[""1"", ""10-Phenanthroline""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""Toluene""]",80.0,72.0,90,C#Cc1ccc(Cl)cc1 . CC(C)(C)OC(=O)Nc1ccccc1,CC(C)(C)OC(=O)N(C#Cc1ccc(Cl)cc1)c1ccccc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/1+10-Phenanthroline/Potassium carbonate/Toluene,67b66d39,67b66d39,RCT: 103-76-4 + 365427-30-1 | PRO: 3047760-67-5 | RGT: 584-08-7 | CAT: 66-71-7 + 7758-98-7 | SOL: 108-88-3,"[""103-76-4"", ""365427-30-1""]","[""3047760-67-5""]","[""584-08-7""]","[""66-71-7"", ""7758-98-7""]","[""108-88-3""]","[""Potassium carbonate""]"
31-614-CAS-41122671,Ullmann,"[""Copper sulfate""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]",[],180.0,72.0,86,c1c[nH]cn1 . FC(F)(F)c1cc(Br)cc(Br)c1,FC(F)(F)c1cc(-n2ccnc2)cc(-n2ccnc2)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/none,8cb767b5,8cb767b5,RCT: 4860-93-9 + 66003-76-7 | PRO: 4845-49-2 | RGT: 584-08-7 | CAT: 7758-98-7,"[""4860-93-9"", ""66003-76-7""]","[""4845-49-2""]","[""584-08-7""]","[""7758-98-7""]",[],"[""Potassium carbonate""]"
31-614-CAS-41122674,Ullmann,"[""Copper sulfate""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]",[],180.0,72.0,92,c1c[nH]cn1 . Cc1cc(Br)cc(Br)c1,Cc1cc(-n2ccnc2)cc(-n2ccnc2)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/none,8cb767b5,8cb767b5,RCT: 108-26-9 + 84563-54-2 | PRO: 100553-88-6 | RGT: 584-08-7 | CAT: 7758-98-7,"[""108-26-9"", ""84563-54-2""]","[""100553-88-6""]","[""584-08-7""]","[""7758-98-7""]",[],"[""Potassium carbonate""]"
31-614-CAS-41137264,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",120.0,48.0,81,c1cn[nH]c1 . Brc1cc2ccc3cccc4ccc(c1)c2c34,c1cc2ccc3cc(-n4cccn4)cc4ccc(c1)c2c34,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 15424-14-3 + 207115-22-8 | PRO: 3061589-13-4 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""15424-14-3"", ""207115-22-8""]","[""3061589-13-4""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-41137269,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",120.0,48.0,92,c1cn[nH]c1 . Brc1ccc2ccc3c(Br)cc(Br)c4ccc1c2c34,c1cnn(-c2ccc3ccc4c(-n5cccn5)cc(-n5cccn5)c5ccc2c3c45)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 105-56-6 + 924660-44-6 | PRO: 2999684-25-0 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""105-56-6"", ""924660-44-6""]","[""2999684-25-0""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
