ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-40408102,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",80.0,1.0,70,Cn1ccnc1NC(=O)CCl . Clc1cccc(C#CI)c1,Cn1ccnc1N1C(=O)Cn2nnc(-c3cccc(Cl)c3)c21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/Potassium tert-butoxide (KOtBu)+Unresolved CAS 26628-22-8/Unresolved CAS 25322-68-3,18fe3699,2ee9e5b3,RCT: 109-04-6 + 199328-10-4 | PRO: 2098865-80-4 | RGT: 865-47-4 + 26628-22-8 | CAT: 7681-65-4 | SOL: 25322-68-3,"[""109-04-6"", ""199328-10-4""]","[""2098865-80-4""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""Copper(I) iodide (CuI)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-40408105,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",80.0,1.0,66,Cn1ccnc1NC(=O)CCl . Fc1ccccc1C#CI,Cn1ccnc1N1C(=O)Cn2nnc(-c3ccccc3F)c21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/Potassium tert-butoxide (KOtBu)+Unresolved CAS 26628-22-8/Unresolved CAS 25322-68-3,18fe3699,2ee9e5b3,RCT: 100-63-0 + 104-88-1 | PRO: 6328-64-9 | RGT: 865-47-4 + 26628-22-8 | CAT: 7681-65-4 | SOL: 25322-68-3,"[""100-63-0"", ""104-88-1""]","[""6328-64-9""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""Copper(I) iodide (CuI)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-40408107,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",80.0,1.0,69,Cn1ccnc1NC(=O)CCl . Fc1cccc(C#CI)c1,Cn1ccnc1N1C(=O)Cn2nnc(-c3cccc(F)c3)c21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/Potassium tert-butoxide (KOtBu)+Unresolved CAS 26628-22-8/Unresolved CAS 25322-68-3,18fe3699,2ee9e5b3,RCT: 15310-01-7 | PRO: 60940-34-3 | RGT: 865-47-4 + 26628-22-8 | CAT: 7681-65-4 | SOL: 25322-68-3,"[""15310-01-7""]","[""60940-34-3""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""Copper(I) iodide (CuI)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-40408109,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",80.0,1.0,71,Brc1ccc(C#CI)cc1 . Cn1ccnc1NC(=O)CCl,Cn1ccnc1N1C(=O)Cn2nnc(-c3ccc(Br)cc3)c21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/Potassium tert-butoxide (KOtBu)+Unresolved CAS 26628-22-8/Unresolved CAS 25322-68-3,18fe3699,2ee9e5b3,RCT: 1820-42-4 + 3340-22-5 | PRO: 3047929-49-4 | RGT: 865-47-4 + 26628-22-8 | CAT: 7681-65-4 | SOL: 25322-68-3,"[""1820-42-4"", ""3340-22-5""]","[""3047929-49-4""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""Copper(I) iodide (CuI)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-40408112,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",80.0,1.0,70,Cn1ccnc1NC(=O)CCl . Brc1ccccc1C#CI,Cn1ccnc1N1C(=O)Cn2nnc(-c3ccccc3Br)c21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/Potassium tert-butoxide (KOtBu)+Unresolved CAS 26628-22-8/Unresolved CAS 25322-68-3,18fe3699,2ee9e5b3,RCT: 108-26-9 + 175391-06-7 | PRO: 3026439-13-1 | RGT: 865-47-4 + 26628-22-8 | CAT: 7681-65-4 | SOL: 25322-68-3,"[""108-26-9"", ""175391-06-7""]","[""3026439-13-1""]","[""Potassium tert-butoxide (KOtBu)"", ""Unresolved CAS 26628-22-8""]","[""Copper(I) iodide (CuI)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-40506663,Ullmann,"[""Copper"", ""Cuprous iodide""]","[""Cu"", ""Cu(I)""]","[""1"", ""10-Phenanthroline""]","[""K2CO3""]","[""BASE""]","[""Xylene""]",150.0,48.0,67,c1ccc2c(c1)[nH]c1ccccc12 . O=C(c1ccc(Br)cc1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Cu(I)/1+10-Phenanthroline/K2CO3/Xylene,bcff7e03,bcff7e03,RCT: 288-13-1 + 824-21-5 + 19742-90-6 | PRO: 3032481-45-8 | RGT: 584-08-7 | CAT: 66-71-7 + 7440-50-8 + 7681-65-4 | SOL: 1330-20-7,"[""288-13-1"", ""824-21-5"", ""19742-90-6""]","[""3032481-45-8""]","[""Potassium carbonate (K2CO3)""]","[""1,10-Phenanthroline"", ""Copper (Cu, zero-valent)"", ""Copper(I) iodide (CuI)""]","[""Xylene""]"
31-614-CAS-40506665,Ullmann,"[""Copper"", ""Cuprous iodide""]","[""Cu"", ""Cu(I)""]","[""1"", ""10-Phenanthroline""]","[""K2CO3""]","[""BASE""]","[""Xylene""]",150.0,48.0,67,c1ccc2c(c1)[nH]c1ccccc12 . O=C(c1ccc(Br)cc1)c1nnn(-c2cccc(C(F)(F)F)c2)c1C(F)(F)F,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1nnn(-c2cccc(C(F)(F)F)c2)c1C(F)(F)F,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Cu(I)/1+10-Phenanthroline/K2CO3/Xylene,bcff7e03,bcff7e03,RCT: 104-92-7 + 106191-02-0 | PRO: 3056455-92-3 | RGT: 584-08-7 | CAT: 66-71-7 + 7440-50-8 + 7681-65-4 | SOL: 1330-20-7,"[""104-92-7"", ""106191-02-0""]","[""3056455-92-3""]","[""Potassium carbonate (K2CO3)""]","[""1,10-Phenanthroline"", ""Copper (Cu, zero-valent)"", ""Copper(I) iodide (CuI)""]","[""Xylene""]"
31-614-CAS-40506667,Ullmann,"[""Copper"", ""Cuprous iodide""]","[""Cu"", ""Cu(I)""]","[""1"", ""10-Phenanthroline""]","[""K2CO3""]","[""BASE""]","[""Xylene""]",150.0,48.0,63,c1ccc2c(c1)[nH]c1ccccc12 . O=C(c1ccc(Br)cc1)c1nnn(-c2cccc3ncccc23)c1C(F)(F)F,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1nnn(-c2cccc3ncccc23)c1C(F)(F)F,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Cu(I)/1+10-Phenanthroline/K2CO3/Xylene,bcff7e03,bcff7e03,RCT: 1810770-12-7 + 3055538-86-5 | PRO: 3055538-95-6 | RGT: 584-08-7 | CAT: 66-71-7 + 7440-50-8 + 7681-65-4 | SOL: 1330-20-7,"[""1810770-12-7"", ""3055538-86-5""]","[""3055538-95-6""]","[""Potassium carbonate (K2CO3)""]","[""1,10-Phenanthroline"", ""Copper (Cu, zero-valent)"", ""Copper(I) iodide (CuI)""]","[""Xylene""]"
31-614-CAS-40567973,Buchwald,"[""Palladium diacetate"", ""Copper bromide (CuBr2)""]","[""Pd"", ""Cu""]","[""1"", ""1-(9"", ""5-diyl)bis[1"", ""1-diphenylphosphine]""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""Toluene""]",110.0,33.0,60,Brc1ccccc1I . CC1(C)OB(CC(C(=O)Nc2ccccc2)c2ccccc2)OC1(C)C,O=C1C(c2ccccc2)Cc2ccccc2N1c1ccccc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Pd/1+1-(9+1-diphenylphosphine]+5-diyl)bis[1/Cesium carbonate (Cs2CO3)/Toluene,2a7a3136,2a7a3136,RCT: 100-52-7 + 2368-80-1 | PRO: 3008248-08-3 | RGT: 534-17-8 | CAT: 3375-31-3 + 7789-45-9 + 161265-03-8 | SOL: 108-88-3,"[""100-52-7"", ""2368-80-1""]","[""3008248-08-3""]","[""Cesium carbonate (Cs2CO3)""]","[""Unresolved CAS 3375-31-3"", ""7789-45-9"", ""Unresolved CAS 161265-03-8""]","[""Toluene""]"
31-614-CAS-40572828,Ullmann,"[""Cupric acetate"", ""Iridium(1+)""]","[""Cu(II)"", ""Ir""]","[""4"", ""7-Dimethoxy-1"", ""10-phenanthroline"", ""[4"", ""4-bis(1"", ""1-dimethylethyl)-2"", ""2-bipyridine-N1"", ""N1]bis[5-fluoro-2-(5-methyl-2-pyridinyl-N)phenyl-C]-"", ""(OC-6-33)-"", ""hexafluorophosphate(1-) (1:1)""]","[""Unresolved CAS 29166-72-1"", ""Unresolved CAS 1207294-91-4"", ""Unresolved CAS 110-86-1"", ""Unresolved CAS 75851-49-9""]","[""UNK""]","[""Unresolved CAS 462-06-6"", ""Acetonitrile""]",24.0,4.333,60,OC1CCC(Br)CC1 . c1cnc2[nH]ccc2c1,Br[C@H]1CC[C@H](n2ccc3cccnc32)CC1 . Br[C@H]1CC[C@@H](n2ccc3cccnc32)CC1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)+Ir/(OC-6-33)-+1-dimethylethyl)-2+10-phenanthroline+2-bipyridine-N1+4+4-bis(1+7-Dimethoxy-1+N1]bis[5-fluoro-2-(5-methyl-2-pyridinyl-N)phenyl-C]-+[4+hexafluorophosphate(1-) (1:1)/Unresolved CAS 110-86-1+Unresolved CAS 1207294-91-4+Unresolved CAS 29166-72-1+Unresolved CAS 75851-49-9/Acetonitrile+Unresolved CAS 462-06-6,e7f44a38,72aafff5,RCT: 1922-79-8 + 144930-50-7 | PRO: 124145-27-3 + 3028969-57-2 | RGT: 29166-72-1 + 1207294-91-4 + 110-86-1 + 75851-49-9 | CAT: 142-71-2 + 92149-07-0 + 808142-88-3 | SOL: 462-06-6 + 75-05-8,"[""1922-79-8"", ""144930-50-7""]","[""124145-27-3"", ""3028969-57-2""]","[""Unresolved CAS 29166-72-1"", ""Unresolved CAS 1207294-91-4"", ""Unresolved CAS 110-86-1"", ""Unresolved CAS 75851-49-9""]","[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 92149-07-0"", ""Unresolved CAS 808142-88-3""]","[""Unresolved CAS 462-06-6"", ""Acetonitrile""]"
31-614-CAS-40616787,Ullmann,"[""Copper""]","[""Cu""]","[""18-Crown-6""]","[""K2CO3""]","[""BASE""]","[""Unresolved CAS 95-50-1""]",,24.0,52,COc1ccc(I)cc1 . Nc1ccc(Nc2ccc(Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc(N(c3ccc(OC)cc3)c3ccc(N(c4ccc(OC)cc4)c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/18-Crown-6/K2CO3/Unresolved CAS 95-50-1,065265d4,065265d4,RCT: 108-26-9 + 1000015-88-2 | PRO: 733795-38-5 | RGT: 584-08-7 | CAT: 7440-50-8 + 17455-13-9 | SOL: 95-50-1,"[""108-26-9"", ""1000015-88-2""]","[""733795-38-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper (Cu, zero-valent)"", ""Unresolved CAS 17455-13-9""]","[""Unresolved CAS 95-50-1""]"
31-614-CAS-40650422,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2"", ""6"", ""6-Tetramethyl-3"", ""5-heptanedione""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Toluene""]",,24.0,66,COc1ccc(I)cc1 . O=C1NCCc2cc(Cl)ccc21,COc1ccc(N2CCc3cc(Cl)ccc3C2=O)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2+5-heptanedione+6+6-Tetramethyl-3/Tripotassium phosphate (K3PO4)/Toluene,6ac7fc90,6ac7fc90,RCT: 100-63-0 + 1122-91-4 | PRO: 39209-22-8 | RGT: 7778-53-2 | CAT: 1118-71-4 + 7681-65-4 | SOL: 108-88-3,"[""100-63-0"", ""1122-91-4""]","[""39209-22-8""]","[""Tripotassium phosphate (K3PO4)""]","[""Unresolved CAS 1118-71-4"", ""Copper(I) iodide (CuI)""]","[""Toluene""]"
31-614-CAS-40743594,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""3"", ""5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Water""]",30.0,3.167,70,C1CCNCC1 . Clc1ncc(I)cn1,Ic1cnc(N2CCCCC2)nc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1-(4-sulfobutyl)-+3+5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13+7]decane+inner salt/Tripotassium phosphate (K3PO4)/Water,74cb18b8,74cb18b8,RCT: 109-04-6 + 3484-35-3 | PRO: 2098865-67-7 | RGT: 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 7732-18-5,"[""109-04-6"", ""3484-35-3""]","[""2098865-67-7""]","[""Tripotassium phosphate (K3PO4)""]","[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 1430837-91-4""]","[""Water""]"
31-614-CAS-40748946,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""3"", ""5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""]","[""Unresolved CAS 867-44-7"", ""Sodium hydroxide (NaOH)"", ""m-CPBA"", ""Tripotassium phosphate (K3PO4)""]","[""UNK"", ""OXIDANT""]","[""Dioxane"", ""Water""]",50.0,25.0,63,Clc1ncccn1 . C1COCCN1,c1cnc(N2CCOCC2)nc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1-(4-sulfobutyl)-+3+5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13+7]decane+inner salt/Sodium hydroxide (NaOH)+Tripotassium phosphate (K3PO4)+Unresolved CAS 867-44-7+m-CPBA/Dioxane+Water,a3bc6e0b,07afd8ce,RCT: 899452-26-7 + 3056569-99-1 | PRO: 3056570-13-6 | RGT: 867-44-7 + 1310-73-2 + 937-14-4 + 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 123-91-1 + 7732-18-5,"[""899452-26-7"", ""3056569-99-1""]","[""3056570-13-6""]","[""Unresolved CAS 867-44-7"", ""Sodium hydroxide (NaOH)"", ""Unresolved CAS 937-14-4"", ""Tripotassium phosphate (K3PO4)""]","[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 1430837-91-4""]","[""1,4-Dioxane"", ""Water""]"
31-614-CAS-40748952,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""3"", ""5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13"", ""7]decane"", ""1-(4-sulfobutyl)-"", ""inner salt""]","[""Unresolved CAS 867-44-7"", ""Sodium hydroxide (NaOH)"", ""m-CPBA"", ""Tripotassium phosphate (K3PO4)""]","[""UNK"", ""OXIDANT""]","[""Dioxane"", ""Water""]",50.0,25.0,65,Clc1ncccn1 . C1CCCNCC1,c1cnc(N2CCCCCC2)nc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1-(4-sulfobutyl)-+3+5-Diaza-1-azonia-7-phosphatricyclo[3.3.1.13+7]decane+inner salt/Sodium hydroxide (NaOH)+Tripotassium phosphate (K3PO4)+Unresolved CAS 867-44-7+m-CPBA/Dioxane+Water,a3bc6e0b,07afd8ce,RCT: 3105-95-1 + 1188410-18-5 | PRO: 3084783-23-0 | RGT: 867-44-7 + 1310-73-2 + 937-14-4 + 7778-53-2 | CAT: 142-71-2 + 1430837-91-4 | SOL: 123-91-1 + 7732-18-5,"[""3105-95-1"", ""1188410-18-5""]","[""3084783-23-0""]","[""Unresolved CAS 867-44-7"", ""Sodium hydroxide (NaOH)"", ""Unresolved CAS 937-14-4"", ""Tripotassium phosphate (K3PO4)""]","[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 1430837-91-4""]","[""1,4-Dioxane"", ""Water""]"
31-614-CAS-40795773,Ullmann,"[""Cupric acetate"", ""Bis[dichloro[5-(pentamethylcyclopentadienyl)]rhodium]""]","[""Cu(II)"", ""Rh""]","[""none""]",[],[],"[""Unresolved CAS 95-47-6""]",100.0,24.0,71,Clc1ccc(C#Cc2ccc(Cl)cc2)cc1 . c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,Clc1ccc(C2=C(c3ccc(Cl)cc3)N(c3ccccc3)c3c4ccccc4nc4cccc2c34)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)+Rh/none/none/Unresolved CAS 95-47-6,837406cf,837406cf,RCT: 288-13-1 + 882-33-7 + 99848-88-1 | PRO: 3032481-09-4 | CAT: 142-71-2 + 12354-85-7 | SOL: 95-47-6,"[""288-13-1"", ""882-33-7"", ""99848-88-1""]","[""3032481-09-4""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 12354-85-7""]","[""Unresolved CAS 95-47-6""]"
31-614-CAS-40795774,Ullmann,"[""Cupric acetate"", ""Bis[dichloro[5-(pentamethylcyclopentadienyl)]rhodium]""]","[""Cu(II)"", ""Rh""]","[""none""]",[],[],"[""Unresolved CAS 95-47-6""]",100.0,24.0,68,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1 . Fc1ccc(C#Cc2ccc(F)cc2)cc1,Fc1ccc(C2=C(c3ccc(F)cc3)N(c3ccccc3)c3c4ccccc4nc4cccc2c34)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)+Rh/none/none/Unresolved CAS 95-47-6,837406cf,837406cf,RCT: 288-13-1 + 824-21-5 + 31121-19-4 | PRO: 3032481-43-6 | CAT: 142-71-2 + 12354-85-7 | SOL: 95-47-6,"[""288-13-1"", ""824-21-5"", ""31121-19-4""]","[""3032481-43-6""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 12354-85-7""]","[""Unresolved CAS 95-47-6""]"
31-614-CAS-40801463,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",50.0,16.0,70,OCCOCCN1CCNCC1 . CCOC(OCC)c1cccc(Br)c1,CCOC(OCC)c1cccc(N2CCN(CCOCCO)CC2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 109-04-6 + 56341-41-4 | PRO: 2098865-74-6 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""109-04-6"", ""56341-41-4""]","[""2098865-74-6""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801484,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",50.0,16.0,69,C1COCCN1 . Brc1csc(Oc2ccccc2)n1,c1ccc(Oc2nc(N3CCOCC3)cs2)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 52737-46-9 + 876497-39-1 | PRO: 3038685-08-1 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""52737-46-9"", ""876497-39-1""]","[""3038685-08-1""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40801495,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Benzenediamine"", ""N1"", ""N2-bis(2-phenyl-1-naphthalenyl)-""]","[""Unresolved CAS 18027-10-6""]","[""UNK""]","[""DMSO""]",24.0,16.0,71,CC(=O)c1cccc(Br)c1 . CC1(O)CCNCC1,CC(=O)c1cccc(N2CCC(C)(O)CC2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/1+2-Benzenediamine+N1+N2-bis(2-phenyl-1-naphthalenyl)-/Unresolved CAS 18027-10-6/DMSO,5de6e24b,b6a4d778,RCT: 934-95-2 + 52737-46-9 | PRO: 3038685-13-8 | RGT: 18027-10-6 | CAT: 7681-65-4 + 3035177-77-3 | SOL: 67-68-5,"[""934-95-2"", ""52737-46-9""]","[""3038685-13-8""]","[""Unresolved CAS 18027-10-6""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 3035177-77-3""]","[""DMSO""]"
31-614-CAS-40870487,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95.0,16.0,69,C=CCn1[nH]c2nc(SC)ncc2c1=O . CC(C)n1cnc2ccc(Br)cc21,C=CCn1c(=O)c2cnc(SC)nc2n1-c1ccc2ncn(C(C)C)c2c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 730-11-0 + 390357-42-3 | PRO: 3024081-34-0 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""730-11-0"", ""390357-42-3""]","[""3024081-34-0""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870495,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95.0,16.0,63,Brc1ccc2ccccc2n1 . C=CCn1[nH]c2nc(SC)ncc2c1=O,C=CCn1c(=O)c2cnc(SC)nc2n1-c1ccc2ccccc2n1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 104-92-7 + 1000343-22-5 | PRO: 2131006-91-0 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""104-92-7"", ""1000343-22-5""]","[""2131006-91-0""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
31-614-CAS-40870526,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""(1S"", ""2S)-N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",95.0,19.0,54,C=CCn1[nH]c2nc(SC)ncc2c1=O . Fc1cnc(-c2cccc(Br)n2)nc1,C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(-c2ncc(F)cn2)n1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/(1S+2-cyclohexanediamine+2S)-N1+N2-Dimethyl-1/K2CO3/Dioxane,44f3e1c6,44f3e1c6,RCT: 420-04-2 + 63295-62-5 | PRO: 1808251-16-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 87583-89-9 | SOL: 123-91-1,"[""420-04-2"", ""63295-62-5""]","[""1808251-16-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 87583-89-9""]","[""1,4-Dioxane""]"
