ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-43887588,Ullmann,"[""Copper""]","[""Cu""]","[""none""]","[""Unresolved CAS 26628-22-8"", ""Water""]","[""UNK""]","[""Unresolved CAS 25322-68-3""]",70,10,89,O=Cc1cccs1 . O=C(Nc1ccccc1)c1ccccc1I,O=c1c2ccccc2nc(-c2cccs2)n1-c1ccccc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Unresolved CAS 26628-22-8+Water/Unresolved CAS 25322-68-3,8.22E+12,77b1b766,RCT: 589-87-7 + 37500-95-1 | PRO: 601454-33-5 | RGT: 26628-22-8 + 7732-18-5 | CAT: 7440-50-8 | SOL: 25322-68-3,"[""589-87-7"", ""37500-95-1""]","[""601454-33-5""]","[""Unresolved CAS 26628-22-8"", ""Water""]","[""Copper (Cu, zero-valent)""]","[""Unresolved CAS 25322-68-3""]"
31-614-CAS-44140340,Ullmann,"[""Copper""]","[""Cu""]","[""NAD""]","[""Oxygen (O2)""]","[""UNK""]","[""Water""]",25,9,72,CN(C)c1ccccc1Br . O=c1[nH][nH]c(=O)n1-c1ccccc1,CN(C)c1ccc(-n2[nH]c(=O)n(-c3ccccc3)c2=O)cc1Br,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/NAD/Oxygen (O2)/Water,43457329,43457329,RCT: 420-04-2 + 1809274-66-5 | PRO: 3065510-20-2 | RGT: 7782-44-7 | CAT: 53-84-9 + 7440-50-8 | SOL: 7732-18-5,"[""420-04-2"", ""1809274-66-5""]","[""3065510-20-2""]","[""Oxygen (O2)""]","[""Unresolved CAS 53-84-9"", ""Copper (Cu, zero-valent)""]","[""Water""]"
31-614-CAS-44140343,Ullmann,"[""Copper""]","[""Cu""]","[""NAD""]","[""Oxygen (O2)""]","[""UNK""]","[""Water""]",25,6,77,CN(C)c1ccccc1Cl . O=c1[nH][nH]c(=O)n1-c1ccccc1,CN(C)c1ccc(-n2[nH]c(=O)n(-c3ccccc3)c2=O)cc1Cl,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/NAD/Oxygen (O2)/Water,43457329,43457329,RCT: 109-89-7 + 111079-18-6 + 536-74-3 | PRO: 3055050-31-9 | RGT: 7782-44-7 | CAT: 53-84-9 + 7440-50-8 | SOL: 7732-18-5,"[""Unresolved CAS 109-89-7"", ""111079-18-6"", ""536-74-3""]","[""3055050-31-9""]","[""Oxygen (O2)""]","[""Unresolved CAS 53-84-9"", ""Copper (Cu, zero-valent)""]","[""Water""]"
31-614-CAS-44140346,Ullmann,"[""Copper""]","[""Cu""]","[""NAD""]","[""Oxygen (O2)""]","[""UNK""]","[""Water""]",25,6,81,O=c1[nH][nH]c(=O)n1-c1ccccc1 . CN(C)c1cccc(Br)c1,CN(C)c1ccc(-n2[nH]c(=O)n(-c3ccccc3)c2=O)c(Br)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/NAD/Oxygen (O2)/Water,43457329,43457329,RCT: 110-89-4 + 591-50-4 | PRO: 4096-20-2 | RGT: 7782-44-7 | CAT: 53-84-9 + 7440-50-8 | SOL: 7732-18-5,"[""110-89-4"", ""591-50-4""]","[""4096-20-2""]","[""Oxygen (O2)""]","[""Unresolved CAS 53-84-9"", ""Copper (Cu, zero-valent)""]","[""Water""]"
31-614-CAS-44172541,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]",[],[],"[""Methanol""]",70,0.25,94,NNc1ccccc1 . O=Cc1ccc(Cl)cc1 . CCOC(=O)CC(C)=O,Cc1nn(-c2ccccc2)c(O)c1C(c1ccc(Cl)cc1)c1c(C)nn(-c2ccccc2)c1O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/none/Methanol,b6669522,b6669522,RCT: 109-04-6 + 2732-25-4 | PRO: 2589840-10-6 | CAT: 1317-38-0 | SOL: 67-56-1,"[""109-04-6"", ""2732-25-4""]","[""2589840-10-6""]",[],"[""Copper(II) oxide (CuO)""]","[""Methanol""]"
31-614-CAS-44172542,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]",[],[],"[""Methanol""]",70,0.333,90,O=Cc1ccccc1Cl . NNc1ccccc1 . CCOC(=O)CC(C)=O,Cc1nn(-c2ccccc2)c(O)c1C(c1ccccc1Cl)c1c(C)nn(-c2ccccc2)c1O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/none/Methanol,b6669522,b6669522,RCT: 120-72-9 + 637-87-6 | PRO: 167283-33-2 | CAT: 1317-38-0 | SOL: 67-56-1,"[""120-72-9"", ""637-87-6""]","[""167283-33-2""]",[],"[""Copper(II) oxide (CuO)""]","[""Methanol""]"
31-614-CAS-44172544,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]",[],[],"[""Methanol""]",70,0.583,85,NNc1ccccc1 . CCOC(=O)CC(C)=O . O=Cc1ccc(F)cc1,Cc1nn(-c2ccccc2)c(O)c1C(c1ccc(F)cc1)c1c(C)nn(-c2ccccc2)c1O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/none/Methanol,b6669522,b6669522,RCT: 108-86-1 + 1368511-51-6 | PRO: 3059366-28-5 | CAT: 1317-38-0 | SOL: 67-56-1,"[""108-86-1"", ""1368511-51-6""]","[""3059366-28-5""]",[],"[""Copper(II) oxide (CuO)""]","[""Methanol""]"
31-614-CAS-44172546,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""none""]",[],[],"[""Methanol""]",70,0.417,92,NNc1ccccc1 . CCOC(=O)CC(C)=O . O=Cc1ccc(Br)cc1,Cc1nn(-c2ccccc2)c(O)c1C(c1ccc(Br)cc1)c1c(C)nn(-c2ccccc2)c1O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/none/Methanol,b6669522,b6669522,RCT: 100-63-0 + 104-88-1 + 109-77-3 + 141-97-9 | PRO: 76973-35-8 | CAT: 1317-38-0 | SOL: 67-56-1,"[""100-63-0"", ""104-88-1"", ""109-77-3"", ""141-97-9""]","[""76973-35-8""]",[],"[""Copper(II) oxide (CuO)""]","[""Methanol""]"
31-614-CAS-45308786,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""10-Phenanthroline""]","[""KOH""]","[""BASE""]","[""DME"", ""Water""]",90,20,93,c1ccc2c(c1)[nH]c1ccccc12 . Brc1ccc(I)cc1,Brc1ccc(-n2c3ccccc3c3ccccc32)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+10-Phenanthroline/KOH/DME+Water,8f137aab,8f137aab,RCT: 109-04-6 + 36953-37-4 | PRO: 1823322-42-4 | RGT: 1310-58-3 | CAT: 66-71-7 + 7681-65-4 | SOL: 110-71-4 + 7732-18-5,"[""109-04-6"", ""36953-37-4""]","[""1823322-42-4""]","[""Potassium hydroxide (KOH)""]","[""1,10-Phenanthroline"", ""Copper(I) iodide (CuI)""]","[""DME"", ""Water""]"
31-614-CAS-45494121,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""K2CO3"", ""Unresolved CAS 1118-71-4""]","[""BASE"", ""UNK""]","[""DMF""]",146,36,80,FC(F)(F)c1ccc(I)cc1 . O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,O=c1c2ccccc2n(-c2ccc(C(F)(F)F)cc2)c2cc3c(=O)c4ccccc4n(-c4ccc(C(F)(F)F)cc4)c3cc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/K2CO3+Unresolved CAS 1118-71-4/DMF,3bbba88b,b49b3c09,RCT: 108-86-1 + 3059366-27-4 | PRO: 3059366-31-0 | RGT: 584-08-7 + 1118-71-4 | CAT: 7681-65-4 | SOL: 68-12-2,"[""108-86-1"", ""3059366-27-4""]","[""3059366-31-0""]","[""Potassium carbonate (K2CO3)"", ""Unresolved CAS 1118-71-4""]","[""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-35485660,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""1"", ""3"", ""5-Triazine-2"", ""4"", ""6-triamine"", ""N2"", ""N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-""]",[],[],[],65,0.317,70,NNc1ccccc1 . CCOC(=O)CC(C)=O . N#CCC#N . O=Cc1ccc(Cl)cc1Cl,Cc1nn(-c2ccccc2)c2c1C(c1ccc(Cl)cc1Cl)C(C#N)=C(N)O2,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1+3+4+5-Triazine-2+6-triamine+N2+N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-/none/none,9f01cb00,9f01cb00,RCT: 591-50-4 + 10075-50-0 | PRO: 504424-70-8 | CAT: 142-71-2 + 2903480-90-8,"[""591-50-4"", ""10075-50-0""]","[""504424-70-8""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 2903480-90-8""]",[]
31-614-CAS-35485661,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""1"", ""3"", ""5-Triazine-2"", ""4"", ""6-triamine"", ""N2"", ""N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-""]",[],[],[],65,0.283,65,NNc1ccccc1 . CCOC(=O)CC(C)=O . O=Cc1ccc(Cl)cc1 . N#CCC#N,Cc1nn(-c2ccccc2)c2c1C(c1ccc(Cl)cc1)C(C#N)=C(N)O2,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1+3+4+5-Triazine-2+6-triamine+N2+N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-/none/none,9f01cb00,9f01cb00,RCT: 109-97-7 + 3049367-25-8 | PRO: 3049367-31-6 | CAT: 142-71-2 + 2903480-90-8,"[""109-97-7"", ""3049367-25-8""]","[""3049367-31-6""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 2903480-90-8""]",[]
31-614-CAS-35485664,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""1"", ""3"", ""5-Triazine-2"", ""4"", ""6-triamine"", ""N2"", ""N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-""]",[],[],[],65,0.3,63,NNc1ccccc1 . CCOC(=O)CC(C)=O . N#CCC#N . O=Cc1ccccc1F,Cc1nn(-c2ccccc2)c2c1C(c1ccccc1F)C(C#N)=C(N)O2,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1+3+4+5-Triazine-2+6-triamine+N2+N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-/none/none,9f01cb00,9f01cb00,RCT: 109-04-6 + 288-32-4 | PRO: 25700-14-5 | CAT: 142-71-2 + 2903480-90-8,"[""109-04-6"", ""Unresolved CAS 288-32-4""]","[""25700-14-5""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 2903480-90-8""]",[]
31-614-CAS-35485676,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""1"", ""3"", ""5-Triazine-2"", ""4"", ""6-triamine"", ""N2"", ""N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-""]",[],[],[],65,0.25,69,NNc1ccccc1 . N#CCC#N . O=Cc1ccc(Cl)cc1Cl,N#Cc1c(-c2ccc(Cl)cc2Cl)nn(-c2ccccc2)c1N,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(II)/1+3+4+5-Triazine-2+6-triamine+N2+N4-bis(2-thienylmethylene)-N6-[3-(triethoxysilyl)propyl]-/none/none,9f01cb00,9f01cb00,RCT: 52737-46-9 + 1254083-85-6 | PRO: 3038685-11-6 | CAT: 142-71-2 + 2903480-90-8,"[""52737-46-9"", ""1254083-85-6""]","[""3038685-11-6""]",[],"[""Copper(II) acetate (Cu(OAc)2)"", ""Unresolved CAS 2903480-90-8""]",[]
31-614-CAS-35838766,Ullmann,"[""Copper oxide (Cu2O)"", ""Copper iron oxide (CuFe2O4)""]","[""Cu""]","[""Polyaniline""]","[""KOH""]","[""BASE""]","[""DMSO""]",100,6,52,c1ccc2[nH]cnc2c1 . Ic1ccccc1,c1ccc(-n2cnc3ccccc32)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/Polyaniline/KOH/DMSO,e02ee0d6,e02ee0d6,RCT: 870-46-2 + 83846-48-4 | PRO: 3026022-13-6 | RGT: 1310-58-3 | CAT: 1317-39-1 + 12018-79-0 + 25233-30-1 | SOL: 67-68-5,"[""870-46-2"", ""83846-48-4""]","[""3026022-13-6""]","[""Potassium hydroxide (KOH)""]","[""Copper(I) oxide (Cu2O)"", ""Unresolved CAS 12018-79-0"", ""Unresolved CAS 25233-30-1""]","[""DMSO""]"
31-614-CAS-35838767,Ullmann,"[""Copper oxide (Cu2O)"", ""Copper iron oxide (CuFe2O4)""]","[""Cu""]","[""Polyaniline""]","[""KOH""]","[""BASE""]","[""DMSO""]",100,4,51,c1ccc2[nH]ccc2c1 . Ic1ccccc1,c1ccc(-n2ccc3ccccc32)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/Polyaniline/KOH/DMSO,e02ee0d6,e02ee0d6,RCT: 23746-81-8 + 591-50-4 | PRO: 1661871-06-2 | RGT: 1310-58-3 | CAT: 1317-39-1 + 12018-79-0 + 25233-30-1 | SOL: 67-68-5,"[""23746-81-8"", ""591-50-4""]","[""1661871-06-2""]","[""Potassium hydroxide (KOH)""]","[""Copper(I) oxide (Cu2O)"", ""Unresolved CAS 12018-79-0"", ""Unresolved CAS 25233-30-1""]","[""DMSO""]"
31-614-CAS-35838771,Ullmann,"[""Copper oxide (Cu2O)"", ""Copper iron oxide (CuFe2O4)""]","[""Cu""]","[""Polyaniline""]","[""KOH""]","[""BASE""]","[""DMSO""]",100,11,68,Ic1ccccc1 . Cc1ncc[nH]1,Cc1nccn1-c1ccccc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/Polyaniline/KOH/DMSO,e02ee0d6,e02ee0d6,RCT: 1810770-12-7 + 3055538-89-8 | PRO: 3055538-99-0 | RGT: 1310-58-3 | CAT: 1317-39-1 + 12018-79-0 + 25233-30-1 | SOL: 67-68-5,"[""1810770-12-7"", ""3055538-89-8""]","[""3055538-99-0""]","[""Potassium hydroxide (KOH)""]","[""Copper(I) oxide (Cu2O)"", ""Unresolved CAS 12018-79-0"", ""Unresolved CAS 25233-30-1""]","[""DMSO""]"
31-614-CAS-35838777,Ullmann,"[""Copper oxide (Cu2O)"", ""Copper iron oxide (CuFe2O4)""]","[""Cu""]","[""Polyaniline""]","[""KOH""]","[""BASE""]","[""DMSO""]",100,15,51,c1ccc(Nc2ccccc2)cc1 . Ic1ccccc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/Polyaniline/KOH/DMSO,e02ee0d6,e02ee0d6,RCT: 81411-68-9 + 2923758-60-3 | PRO: 2923758-63-6 | RGT: 1310-58-3 | CAT: 1317-39-1 + 12018-79-0 + 25233-30-1 | SOL: 67-68-5,"[""81411-68-9"", ""2923758-60-3""]","[""2923758-63-6""]","[""Potassium hydroxide (KOH)""]","[""Copper(I) oxide (Cu2O)"", ""Unresolved CAS 12018-79-0"", ""Unresolved CAS 25233-30-1""]","[""DMSO""]"
31-614-CAS-36318204,Ullmann,"[""S1)copper"", ""Iridium(1+)""]","[""Cu"", ""Ir""]","[""4"", ""7-Diphenyl-1"", ""10-phenanthroline"", ""(2-Thiophenecarboxylato-O2"", ""[4"", ""4-bis(1"", ""1-dimethylethyl)-2"", ""2-bipyridine-N1"", ""N1]bis[5-fluoro-2-(5-methyl-2-pyridinyl-N)phenyl-C]-"", ""(OC-6-33)-"", ""hexafluorophosphate(1-) (1:1)""]",[],[],"[""Dioxane""]",25,1.05,51,Brc1n[nH]c2nccnc12 . Cc1cc(C)c(I(OC(=O)C2CC(c3cncc(-n4cccn4)n3)C2)OC(=O)C2CC(c3cncc(-n4cccn4)n3)C2)c(C)c1,Brc1nn(C2CC(c3cncc(-n4cccn4)n3)C2)c2nccnc12,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Ir/(2-Thiophenecarboxylato-O2+(OC-6-33)-+1-dimethylethyl)-2+10-phenanthroline+2-bipyridine-N1+4+4-bis(1+7-Diphenyl-1+N1]bis[5-fluoro-2-(5-methyl-2-pyridinyl-N)phenyl-C]-+[4+hexafluorophosphate(1-) (1:1)/none/Dioxane,51b46862,51b46862,RCT: 109-04-6 + 142-08-5 | PRO: 3480-65-7 | CAT: 1662-01-7 + 68986-76-5 + 808142-88-3 | SOL: 123-91-1,"[""109-04-6"", ""142-08-5""]","[""3480-65-7""]",[],"[""Unresolved CAS 1662-01-7"", ""Unresolved CAS 68986-76-5"", ""Unresolved CAS 808142-88-3""]","[""1,4-Dioxane""]"
31-614-CAS-36318269,Ullmann,"[""S1)copper"", ""fac-Tris(2-(2-pyridinyl)phenyl)iridium""]","[""Cu"", ""Ir""]","[""4"", ""7-Diphenyl-1"", ""10-phenanthroline"", ""(2-Thiophenecarboxylato-O2""]",[],[],"[""Dioxane""]",25,1.05,52,c1ccc(-c2cn[nH]n2)cc1 . Cc1cc(C)c(I(OC(=O)C2CCOC(c3ccc(C(F)(F)F)nc3)C2)OC(=O)C2CCOC(c3ccc(C(F)(F)F)nc3)C2)c(C)c1,FC(F)(F)c1ccc([C@@H]2C[C@H](n3ncc(-c4ccccc4)n3)CCO2)cn1 . FC(F)(F)c1ccc([C@@H]2C[C@@H](n3ncc(-c4ccccc4)n3)CCO2)cn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Ir/(2-Thiophenecarboxylato-O2+10-phenanthroline+4+7-Diphenyl-1/none/Dioxane,1b153e53,1b153e53,RCT: 2897656-97-0 + 110-91-8 + 623-12-1 | PRO: 27347-14-4 + 3056929-84-8 + 3056929-85-9 | CAT: 1662-01-7 + 68986-76-5 + 94928-86-6 | SOL: 123-91-1,"[""Unresolved CAS 2897656-97-0"", ""110-91-8"", ""623-12-1""]","[""27347-14-4"", ""3056929-84-8"", ""3056929-85-9""]",[],"[""Unresolved CAS 1662-01-7"", ""Unresolved CAS 68986-76-5"", ""Unresolved CAS 94928-86-6""]","[""1,4-Dioxane""]"
31-614-CAS-36318318,Ullmann,"[""S1)copper"", ""fac-Tris(2-(2-pyridinyl)phenyl)iridium""]","[""Cu"", ""Ir""]","[""4"", ""7-Diphenyl-1"", ""10-phenanthroline"", ""(2-Thiophenecarboxylato-O2""]",[],[],"[""Dioxane""]",25,1.05,60,Clc1n[nH]c2ccccc12 . Cc1cc(C)c(I(OC(=O)C2CCOC(c3ccc(C(F)(F)F)nc3)C2)OC(=O)C2CCOC(c3ccc(C(F)(F)F)nc3)C2)c(C)c1,FC(F)(F)c1ccc([C@@H]2C[C@H](n3nc(Cl)c4ccccc43)CCO2)cn1 . FC(F)(F)c1ccc([C@@H]2C[C@@H](n3nc(Cl)c4ccccc43)CCO2)cn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu+Ir/(2-Thiophenecarboxylato-O2+10-phenanthroline+4+7-Diphenyl-1/none/Dioxane,1b153e53,1b153e53,RCT: 89599-47-3 + 271-63-6 | PRO: 3030434-53-5 + 3030434-54-6 | CAT: 1662-01-7 + 68986-76-5 + 94928-86-6 | SOL: 123-91-1,"[""89599-47-3"", ""271-63-6""]","[""3030434-53-5"", ""3030434-54-6""]",[],"[""Unresolved CAS 1662-01-7"", ""Unresolved CAS 68986-76-5"", ""Unresolved CAS 94928-86-6""]","[""1,4-Dioxane""]"
31-614-CAS-38062406,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2999684-17-0""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",110,12,70,CC1(C)CC(=O)CC(=O)C1 . O=C(Nc1ccccc1)c1ccccc1Br,CC1(C)CC(=O)c2c(n(-c3ccccc3)c(=O)c3ccccc23)C1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2999684-17-0/Cesium carbonate (Cs2CO3)/DMF,fadc78a4,fadc78a4,RCT: 109-04-6 + 7699-18-5 | PRO: 2098865-72-4 | RGT: 534-17-8 | CAT: 7681-65-4 + 2999684-17-0 | SOL: 68-12-2,"[""109-04-6"", ""7699-18-5""]","[""2098865-72-4""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2999684-17-0""]","[""DMF""]"
31-614-CAS-38062408,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2999684-17-0""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",110,12,68,CC1(C)CC(=O)CC(=O)C1 . COc1ccccc1NC(=O)c1ccccc1Br,COc1ccccc1-n1c2c(c3ccccc3c1=O)C(=O)CC(C)(C)C2,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2999684-17-0/Cesium carbonate (Cs2CO3)/DMF,fadc78a4,fadc78a4,RCT: 91-21-4 + 615-37-2 | PRO: 3340-79-2 | RGT: 534-17-8 | CAT: 7681-65-4 + 2999684-17-0 | SOL: 68-12-2,"[""91-21-4"", ""615-37-2""]","[""3340-79-2""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2999684-17-0""]","[""DMF""]"
31-614-CAS-38062412,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2999684-17-0""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",110,12,65,CC1(C)CC(=O)CC(=O)C1 . COc1ccc(Br)c(C(=O)Nc2ccc(F)cc2)c1,COc1ccc2c3c(n(-c4ccc(F)cc4)c(=O)c2c1)CC(C)(C)CC3=O,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2999684-17-0/Cesium carbonate (Cs2CO3)/DMF,fadc78a4,fadc78a4,RCT: 1722-12-9 + 111-49-9 | PRO: 1504558-39-7 | RGT: 534-17-8 | CAT: 7681-65-4 + 2999684-17-0 | SOL: 68-12-2,"[""1722-12-9"", ""111-49-9""]","[""1504558-39-7""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2999684-17-0""]","[""DMF""]"
31-614-CAS-38062430,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2999684-18-1""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",90,12,64,CC1(C)CC(=O)CC(=O)C1 . Cc1cccc(NC(=O)c2ccccc2Br)c1,Cc1cccc(-n2c3c(c4ccccc4c2=O)C(=O)CC(C)(C)C3)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2999684-18-1/Cesium carbonate (Cs2CO3)/DMF,0a84dc02,0a84dc02,RCT: 126-81-8 + 10278-30-5 | PRO: 2999684-19-2 | RGT: 534-17-8 | CAT: 7681-65-4 + 2999684-18-1 | SOL: 68-12-2,"[""126-81-8"", ""10278-30-5""]","[""2999684-19-2""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2999684-18-1""]","[""DMF""]"
31-614-CAS-38062433,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""2999684-16-9""]","[""Cesium carbonate (Cs2CO3)""]","[""UNK""]","[""DMF""]",90,12,56,CC1(C)CC(=O)CC(=O)C1 . Cc1cccc(NC(=O)c2ccccc2Br)c1,Cc1cccc(-n2c3c(c4ccccc4c2=O)C(=O)CC(C)(C)C3)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2999684-16-9/Cesium carbonate (Cs2CO3)/DMF,36fdabf2,36fdabf2,RCT: 126-81-8 + 10278-30-5 | PRO: 2999684-19-2 | RGT: 534-17-8 | CAT: 7681-65-4 + 2999684-16-9 | SOL: 68-12-2,"[""126-81-8"", ""10278-30-5""]","[""2999684-19-2""]","[""Cesium carbonate (Cs2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 2999684-16-9""]","[""DMF""]"
